Gene	N
ENSG00000258056	5475.671875
ENSG00000258057	5475.671875
ENSG00000258082	5475.87596899225
ENSG00000258086	4343.44881889764
ENSG00000258102	5475.87596899225
ENSG00000258116	5475.671875
ENSG00000258130	5481.80158730159
ENSG00000258136	4967.87596899225
ENSG00000258172	4779.83720930233
ENSG00000258181	5475.671875
ENSG00000258199	8134.5859375
ENSG00000258227	30995.0775193798
ENSG00000258230	4155.66666666667
ENSG00000258273	4010.859375
ENSG00000258285	3822.90697674419
ENSG00000258289	30782.7364341085
ENSG00000258297	5475.25396825397
ENSG00000258301	8134.5859375
ENSG00000258302	5475.87596899225
ENSG00000258311	27087.140625
ENSG00000258315	30989.6953125
ENSG00000258317	5475.671875
ENSG00000258344	3822.77952755906
ENSG00000258352	5475.671875
ENSG00000258365	16824.6666666667
ENSG00000258366	25959.3798449612
ENSG00000258376	5475.87596899225
ENSG00000258382	4330.84375
ENSG00000258384	4155.5625
ENSG00000258388	7298.33858267717
ENSG00000258391	4330.90697674419
ENSG00000258398	4330.90697674419
ENSG00000258405	30615.3178294574
ENSG00000258424	4967.87596899225
ENSG00000258429	23298.703125
ENSG00000258439	4343.578125
ENSG00000258441	5475.671875
ENSG00000258443	3822.90697674419
ENSG00000258461	24541.7829457364
ENSG00000258469	21235.1627906977
ENSG00000258472	27043.6899224806
ENSG00000258473	3822.84375
ENSG00000258476	5475.671875
ENSG00000258484	30944.8582677165
ENSG00000258499	4155.66666666667
ENSG00000258511	5475.671875
ENSG00000258512	22040.3228346457
ENSG00000258515	9964.19379844961
ENSG00000258521	4967.46456692913
ENSG00000258527	3822.84375
ENSG00000258531	3822.90697674419
ENSG00000258534	3822.77952755906
ENSG00000258539	5142.953125
ENSG00000258545	4010.94573643411
ENSG00000258546	4967.87596899225
ENSG00000258551	4010.859375
ENSG00000258559	5475.87596899225
ENSG00000258561	4330.90697674419
ENSG00000258565	3822.90697674419
ENSG00000258572	10698.5813953488
ENSG00000258581	5475.46456692913
ENSG00000258602	10002.2734375
ENSG00000258613	4010.94573643411
ENSG00000258623	4155.66666666667
ENSG00000258634	10470.5433070866
ENSG00000258645	4663.66666666667
ENSG00000258646	3822.84375
ENSG00000258654	4779.83720930233
ENSG00000258655	5142.7874015748
ENSG00000258659	30272.3671875
ENSG00000258660	3822.90697674419
ENSG00000258682	5475.87596899225
ENSG00000258684	4330.90697674419
ENSG00000258686	21290.4094488189
ENSG00000258689	4851.70542635659
ENSG00000258695	3822.90697674419
ENSG00000258701	19603.1732283465
ENSG00000258702	4330.90697674419
ENSG00000258704	5475.671875
ENSG00000258725	4330.84375
ENSG00000258727	5475.671875
ENSG00000258730	20894.5813953488
ENSG00000258732	5475.87596899225
ENSG00000258733	5475.87596899225
ENSG00000258738	5475.671875
ENSG00000258754	21538.875
ENSG00000258760	5143.11627906977
ENSG00000258768	5475.87596899225
ENSG00000258769	4663.5625
ENSG00000258790	29757.0234375
ENSG00000258794	5143.11627906977
ENSG00000258810	5475.671875
ENSG00000258811	4330.77952755906
ENSG00000258819	22043.875
ENSG00000258821	3822.90697674419
ENSG00000258824	5143.11627906977
ENSG00000258826	3822.90697674419
ENSG00000258831	5475.671875
ENSG00000258839	30995.0775193798
ENSG00000258867	5475.87596899225
ENSG00000258875	22047.3720930233
ENSG00000258889	3822.90697674419
ENSG00000258890	8134.5859375
ENSG00000258891	11478.976744186
ENSG00000258900	5475.87596899225
ENSG00000258904	3822.77952755906
ENSG00000258919	4663.45669291339
ENSG00000258920	22047.3720930233
ENSG00000258922	4155.5625
ENSG00000258926	4967.87596899225
ENSG00000258929	5475.87596899225
ENSG00000258944	5475.87596899225
ENSG00000258946	3822.90697674419
ENSG00000258959	4967.46456692913
ENSG00000258976	9378.1796875
ENSG00000258985	4967.87596899225
ENSG00000258987	3822.90697674419
ENSG00000258999	4518.859375
ENSG00000259004	16817.7952755905
ENSG00000259005	4155.5625
ENSG00000259014	3822.90697674419
ENSG00000259015	4518.94573643411
ENSG00000259030	4518.68253968254
ENSG00000259031	15165.1102362205
ENSG00000259032	4851.578125
ENSG00000259042	4010.859375
ENSG00000259056	4010.94573643411
ENSG00000259062	4663.66666666667
ENSG00000259065	5475.87596899225
ENSG00000259070	5475.87596899225
ENSG00000259071	5475.87596899225
ENSG00000259075	3822.90697674419
ENSG00000259078	3822.90697674419
ENSG00000259081	4663.5625
ENSG00000259088	5142.7874015748
ENSG00000259092	5475.671875
ENSG00000259097	5142.953125
ENSG00000259116	4635.11627906977
ENSG00000259118	4967.87596899225
ENSG00000259120	7322.4765625
ENSG00000259137	15679.6976744186
ENSG00000259143	4330.90697674419
ENSG00000259146	4330.90697674419
ENSG00000259150	3822.90697674419
ENSG00000259153	4518.94573643411
ENSG00000259162	5143.11627906977
ENSG00000259172	4330.90697674419
ENSG00000259174	4967.87596899225
ENSG00000259177	3822.84375
ENSG00000259182	10698.5813953488
ENSG00000259193	4330.90697674419
ENSG00000259205	5475.87596899225
ENSG00000259207	14043.8217054264
ENSG00000259211	4155.66666666667
ENSG00000259212	3822.84375
ENSG00000259225	22047.3720930233
ENSG00000259235	5475.87596899225
ENSG00000259236	3822.90697674419
ENSG00000259242	3822.648
ENSG00000259248	16821.2578125
ENSG00000259250	4967.87596899225
ENSG00000259261	5475.87596899225
ENSG00000259268	21231.765625
ENSG00000259287	4663.66666666667
ENSG00000259291	5475.671875
ENSG00000259293	3822.90697674419
ENSG00000259298	4967.87596899225
ENSG00000259305	7294.86821705426
ENSG00000259307	4635.11627906977
ENSG00000259315	16823.828125
ENSG00000259318	3822.90697674419
ENSG00000259319	5475.671875
ENSG00000259321	5475.671875
ENSG00000259326	4967.87596899225
ENSG00000259327	3822.90697674419
ENSG00000259330	5475.87596899225
ENSG00000259337	3822.90697674419
ENSG00000259343	10471.375
ENSG00000259349	3822.90697674419
ENSG00000259351	4967.671875
ENSG00000259363	5475.87596899225
ENSG00000259366	5475.87596899225
ENSG00000259374	4155.45669291339
ENSG00000259376	5143.11627906977
ENSG00000259381	7003.45736434108
ENSG00000259383	4663.66666666667
ENSG00000259384	11810.1796875
ENSG00000259387	5475.671875
ENSG00000259404	14422.6976744186
ENSG00000259407	5475.87596899225
ENSG00000259408	3822.90697674419
ENSG00000259417	4155.5625
ENSG00000259418	4851.70542635659
ENSG00000259421	4518.859375
ENSG00000259431	30989.6953125
ENSG00000259436	5475.27777777778
ENSG00000259442	4010.859375
ENSG00000259448	5475.87596899225
ENSG00000259456	5475.671875
ENSG00000259479	10472.1937984496
ENSG00000259480	20727.1627906977
ENSG00000259483	10365.8217054264
ENSG00000259484	20902.4031007752
ENSG00000259488	15983.9069767442
ENSG00000259494	30995.0775193798
ENSG00000259514	4967.46456692913
ENSG00000259520	6990.65891472868
ENSG00000259526	4330.84375
ENSG00000259529	22090.5390625
ENSG00000259536	10139.4341085271
ENSG00000259548	4663.5625
ENSG00000259556	21714.6124031008
ENSG00000259562	10471.375
ENSG00000259577	5475.87596899225
ENSG00000259583	9848.02325581395
ENSG00000259599	3822.90697674419
ENSG00000259605	8817.18253968254
ENSG00000259606	5142.953125
ENSG00000259623	5475.87596899225
ENSG00000259628	4634.61904761905
ENSG00000259635	4010.859375
ENSG00000259641	5142.7874015748
ENSG00000259642	30485.1640625
ENSG00000259647	3822.90697674419
ENSG00000259652	5142.7874015748
ENSG00000259657	4663.66666666667
ENSG00000259658	8135.62790697674
ENSG00000259659	3822.90697674419
ENSG00000259660	4967.87596899225
ENSG00000259668	4967.87596899225
ENSG00000259673	5475.671875
ENSG00000259674	5475.87596899225
ENSG00000259679	3822.90697674419
ENSG00000259684	4635.11627906977
ENSG00000259687	4851.578125
ENSG00000259703	5475.46456692913
ENSG00000259704	5475.671875
ENSG00000259709	3822.90697674419
ENSG00000259715	4967.87596899225
ENSG00000259717	4967.46456692913
ENSG00000259719	10698.5813953488
ENSG00000259746	4663.5625
ENSG00000259747	4330.90697674419
ENSG00000259755	4330.90697674419
ENSG00000259758	5475.87596899225
ENSG00000259772	22047.3720930233
ENSG00000259775	4330.77952755906
ENSG00000259781	5475.46456692913
ENSG00000259785	5475.671875
ENSG00000259792	3822.84375
ENSG00000259793	4663.66666666667
ENSG00000259799	5142.61904761905
ENSG00000259802	5475.87596899225
ENSG00000259803	5475.87596899225
ENSG00000259804	20902.046875
ENSG00000259806	5475.671875
ENSG00000259807	4973.80158730159
ENSG00000259812	20902.4031007752
ENSG00000259820	5475.87596899225
ENSG00000259826	5476.3359375
ENSG00000259834	5475.46456692913
ENSG00000259842	4330.71428571429
ENSG00000259845	5475.87596899225
ENSG00000259850	20902.4031007752
ENSG00000259856	5475.87596899225
ENSG00000259863	7627.62790697674
ENSG00000259865	5475.87596899225
ENSG00000259869	5475.87596899225
ENSG00000259877	5475.87596899225
ENSG00000259881	4967.87596899225
ENSG00000259886	5475.87596899225
ENSG00000259891	5475.87596899225
ENSG00000259894	3822.84375
ENSG00000259901	5475.671875
ENSG00000259917	8135.62790697674
ENSG00000259922	4155.5625
ENSG00000259935	4330.90697674419
ENSG00000259940	5481.80158730159
ENSG00000259943	22047.3720930233
ENSG00000259953	5475.671875
ENSG00000259954	4155.34920634921
ENSG00000259959	5475.671875
ENSG00000259962	5475.671875
ENSG00000259972	10471.375
ENSG00000259976	5475.87596899225
ENSG00000259984	4635.11627906977
ENSG00000259985	5143.11627906977
ENSG00000259994	5475.87596899225
ENSG00000260000	21087.0625
ENSG00000260005	5475.671875
ENSG00000260006	5475.671875
ENSG00000260018	15679.6976744186
ENSG00000260022	4967.6796875
ENSG00000260023	8134.5859375
ENSG00000260027	24707.1240310078
ENSG00000260032	8135.62790697674
ENSG00000260034	9150.53543307087
ENSG00000260038	3822.84375
ENSG00000260051	4967.6796875
ENSG00000260052	4663.66666666667
ENSG00000260054	19484.4186046512
ENSG00000260059	4967.87596899225
ENSG00000260060	4663.34920634921
ENSG00000260063	22047.3720930233
ENSG00000260065	5475.87596899225
ENSG00000260070	4663.66666666667
ENSG00000260075	5475.87596899225
ENSG00000260077	5475.87596899225
ENSG00000260078	16824.2578125
ENSG00000260081	5475.87596899225
ENSG00000260082	4784.31746031746
ENSG00000260083	5149.16666666667
ENSG00000260084	3822.84375
ENSG00000260086	5475.87596899225
ENSG00000260091	4967.87596899225
ENSG00000260095	4330.8515625
ENSG00000260101	5475.87596899225
ENSG00000260103	5475.46456692913
ENSG00000260105	22047.3720930233
ENSG00000260114	5481.80158730159
ENSG00000260121	4967.87596899225
ENSG00000260132	3822.8515625
ENSG00000260135	4518.859375
ENSG00000260136	4851.578125
ENSG00000260144	3822.77952755906
ENSG00000260145	4634.953125
ENSG00000260160	5475.671875
ENSG00000260174	3822.90697674419
ENSG00000260179	4663.66666666667
ENSG00000260186	4851.578125
ENSG00000260188	5475.671875
ENSG00000260190	4330.90697674419
ENSG00000260193	5475.87596899225
ENSG00000260196	5475.671875
ENSG00000260197	5475.87596899225
ENSG00000260214	20902.4031007752
ENSG00000260219	5481.80158730159
ENSG00000260228	5475.87596899225
ENSG00000260231	5475.87596899225
ENSG00000260233	5475.25396825397
ENSG00000260236	5475.671875
ENSG00000260244	8135.62790697674
ENSG00000260249	5475.671875
ENSG00000260252	3822.84375
ENSG00000260257	5475.87596899225
ENSG00000260259	4330.90697674419
ENSG00000260260	5475.6796875
ENSG00000260261	5475.87596899225
ENSG00000260263	4330.84375
ENSG00000260265	7178.6976744186
ENSG00000260267	5481.80158730159
ENSG00000260269	9629.86614173228
ENSG00000260273	20958.765625
ENSG00000260274	5475.46456692913
ENSG00000260276	25115.65625
ENSG00000260277	3822.84375
ENSG00000260279	5475.87596899225
ENSG00000260285	5475.46456692913
ENSG00000260286	5287.65625
ENSG00000260290	24705.7890625
ENSG00000260296	5475.87596899225
ENSG00000260298	3822.84375
ENSG00000260302	5475.87596899225
ENSG00000260306	5475.671875
ENSG00000260316	3822.8515625
ENSG00000260317	5475.671875
ENSG00000260329	5475.87596899225
ENSG00000260331	4330.90697674419
ENSG00000260336	5478.3125
ENSG00000260339	15861.1023622047
ENSG00000260349	4967.87596899225
ENSG00000260351	4155.5625
ENSG00000260356	4330.90697674419
ENSG00000260359	8134.5859375
ENSG00000260361	5475.671875
ENSG00000260366	3822.7380952381
ENSG00000260367	4973.80158730159
ENSG00000260368	4851.70542635659
ENSG00000260378	9045.61240310077
ENSG00000260382	4343.70542635659
ENSG00000260388	4330.90697674419
ENSG00000260391	4330.90697674419
ENSG00000260396	10698.2890625
ENSG00000260398	21294.875
ENSG00000260400	10698.5813953488
ENSG00000260401	5475.87596899225
ENSG00000260404	5475.87596899225
ENSG00000260412	5475.671875
ENSG00000260415	20671.2125984252
ENSG00000260417	3822.90697674419
ENSG00000260423	4155.66666666667
ENSG00000260425	4967.6796875
ENSG00000260448	22049.4094488189
ENSG00000260456	5475.87596899225
ENSG00000260461	24707.1240310078
ENSG00000260464	5142.953125
ENSG00000260467	4967.671875
ENSG00000260479	4330.90697674419
ENSG00000260482	5475.671875
ENSG00000260487	3822.71428571429
ENSG00000260490	4663.66666666667
ENSG00000260494	3822.71428571429
ENSG00000260495	7511.45736434108
ENSG00000260496	5475.6796875
ENSG00000260507	4635.11627906977
ENSG00000260517	5481.80158730159
ENSG00000260518	16352.4920634921
ENSG00000260521	19150.453125
ENSG00000260526	5475.87596899225
ENSG00000260528	5475.87596899225
ENSG00000260534	5475.46456692913
ENSG00000260536	3822.90697674419
ENSG00000260539	8134.5859375
ENSG00000260549	11383.1953125
ENSG00000260552	4967.87596899225
ENSG00000260556	4330.90697674419
ENSG00000260563	5475.671875
ENSG00000260565	5475.6796875
ENSG00000260572	10698.5813953488
ENSG00000260588	5475.87596899225
ENSG00000260589	5475.671875
ENSG00000260591	5142.7874015748
ENSG00000260592	5475.671875
ENSG00000260618	4967.87596899225
ENSG00000260625	4330.71428571429
ENSG00000260630	16203.7054263566
ENSG00000260641	5481.96062992126
ENSG00000260645	21423.2015503876
ENSG00000260647	3822.90697674419
ENSG00000260655	5475.671875
ENSG00000260660	4967.46456692913
ENSG00000260661	5475.671875
ENSG00000260669	7801.8671875
ENSG00000260671	3822.90697674419
ENSG00000260682	5475.87596899225
ENSG00000260686	5475.671875
ENSG00000260698	5475.87596899225
ENSG00000260708	5475.87596899225
ENSG00000260711	5475.87596899225
ENSG00000260719	5481.80158730159
ENSG00000260729	29739.7874015748
ENSG00000260742	5475.671875
ENSG00000260747	4851.70542635659
ENSG00000260751	10471.375
ENSG00000260766	5475.87596899225
ENSG00000260773	3822.84375
ENSG00000260774	4518.94573643411
ENSG00000260778	16854.7421875
ENSG00000260787	4967.46456692913
ENSG00000260792	16485.1181102362
ENSG00000260793	5475.87596899225
ENSG00000260796	3822.71428571429
ENSG00000260804	5475.671875
ENSG00000260805	4967.87596899225
ENSG00000260806	16012.4573643411
ENSG00000260807	22077.359375
ENSG00000260808	4967.25396825397
ENSG00000260810	5475.87596899225
ENSG00000260814	4635.11627906977
ENSG00000260816	3822.90697674419
ENSG00000260822	5475.87596899225
ENSG00000260828	5475.671875
ENSG00000260831	4663.66666666667
ENSG00000260837	22047.3720930233
ENSG00000260841	22047.3720930233
ENSG00000260844	4967.87596899225
ENSG00000260852	22424.0
ENSG00000260853	4973.80158730159
ENSG00000260855	5143.11627906977
ENSG00000260859	3822.90697674419
ENSG00000260860	4330.84375
ENSG00000260868	16200.496124031
ENSG00000260872	5475.671875
ENSG00000260879	5475.46456692913
ENSG00000260884	4967.671875
ENSG00000260891	4446.9375
ENSG00000260896	4518.94573643411
ENSG00000260898	5475.671875
ENSG00000260903	8135.62790697674
ENSG00000260905	4663.5625
ENSG00000260908	4155.34920634921
ENSG00000260910	5475.671875
ENSG00000260911	5481.80158730159
ENSG00000260912	10698.2890625
ENSG00000260916	30995.0775193798
ENSG00000260917	5475.671875
ENSG00000260920	5475.87596899225
ENSG00000260923	5475.87596899225
ENSG00000260924	27043.6899224806
ENSG00000260927	23052.9609375
ENSG00000260929	10698.2890625
ENSG00000260940	5142.953125
ENSG00000260941	5475.87596899225
ENSG00000260942	5475.87596899225
ENSG00000260943	22047.3720930233
ENSG00000260947	5143.11627906977
ENSG00000260948	5475.46456692913
ENSG00000260949	3822.90697674419
ENSG00000260953	4641.16666666667
ENSG00000260966	22047.3720930233
ENSG00000260973	5142.953125
ENSG00000260977	5287.47244094488
ENSG00000260979	5475.87596899225
ENSG00000260988	3822.84375
ENSG00000260992	22043.875
ENSG00000260997	5476.3359375
ENSG00000261000	5475.671875
ENSG00000261005	22047.3720930233
ENSG00000261015	5475.87596899225
ENSG00000261019	21232.4296875
ENSG00000261040	16824.6666666667
ENSG00000261050	4330.90697674419
ENSG00000261055	10073.9763779528
ENSG00000261056	3822.84375
ENSG00000261061	8135.62790697674
ENSG00000261062	9553.4609375
ENSG00000261064	5475.87596899225
ENSG00000261067	27125.1746031746
ENSG00000261071	3822.90697674419
ENSG00000261087	10472.1937984496
ENSG00000261088	5475.671875
ENSG00000261094	5475.6796875
ENSG00000261096	4010.94573643411
ENSG00000261097	22047.3720930233
ENSG00000261098	5475.87596899225
ENSG00000261113	9963.375
ENSG00000261114	5475.671875
ENSG00000261115	16824.6666666667
ENSG00000261118	5475.87596899225
ENSG00000261126	4967.87596899225
ENSG00000261128	4330.90697674419
ENSG00000261131	4663.66666666667
ENSG00000261136	22047.3720930233
ENSG00000261139	5143.11627906977
ENSG00000261158	4155.66666666667
ENSG00000261159	4851.70542635659
ENSG00000261167	5475.671875
ENSG00000261172	4967.87596899225
ENSG00000261173	3822.90697674419
ENSG00000261183	5475.87596899225
ENSG00000261186	5475.87596899225
ENSG00000261187	4663.45669291339
ENSG00000261188	22047.3720930233
ENSG00000261207	4967.6796875
ENSG00000261208	8135.62790697674
ENSG00000261211	5475.87596899225
ENSG00000261218	5475.87596899225
ENSG00000261220	16824.6666666667
ENSG00000261221	22959.2480620155
ENSG00000261222	22047.3720930233
ENSG00000261226	5475.87596899225
ENSG00000261229	9886.1796875
ENSG00000261235	15867.7364341085
ENSG00000261245	4973.80158730159
ENSG00000261251	9553.4609375
ENSG00000261253	8135.62790697674
ENSG00000261254	5475.671875
ENSG00000261267	9045.61240310077
ENSG00000261269	22046.875
ENSG00000261270	5475.671875
ENSG00000261271	4330.90697674419
ENSG00000261280	4330.90697674419
ENSG00000261286	10472.1937984496
ENSG00000261302	3822.84375
ENSG00000261305	20394.046875
ENSG00000261308	5142.7874015748
ENSG00000261311	4330.84375
ENSG00000261324	5475.87596899225
ENSG00000261326	5475.87596899225
ENSG00000261332	4155.34920634921
ENSG00000261337	4967.671875
ENSG00000261338	5475.87596899225
ENSG00000261342	5476.3359375
ENSG00000261346	3822.71428571429
ENSG00000261349	5475.87596899225
ENSG00000261351	8134.5859375
ENSG00000261353	5475.671875
ENSG00000261355	5475.87596899225
ENSG00000261359	15709.4047619048
ENSG00000261360	16824.6666666667
